Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,Lifespan,AA_Rate_downstream1,AA_Rate_downstream2,AA_Rate_exon,AA_Rate_genome,AA_Rate_intron,AA_Rate_upstream1,AA_Rate_upstream2,AC_Rate_downstream1,AC_Rate_downstream2,AC_Rate_exon,AC_Rate_genome,AC_Rate_intron,AC_Rate_upstream1,AC_Rate_upstream2,AG_Rate_downstream1,AG_Rate_downstream2,AG_Rate_exon,AG_Rate_genome,AG_Rate_intron,AG_Rate_upstream1,AG_Rate_upstream2,AT_Rate_downstream1,AT_Rate_downstream2,AT_Rate_exon,AT_Rate_genome,AT_Rate_intron,AT_Rate_upstream1,AT_Rate_upstream2,CA_Rate_downstream1,CA_Rate_downstream2,CA_Rate_exon,CA_Rate_genome,CA_Rate_intron,CA_Rate_upstream1,CA_Rate_upstream2,CC_Rate_downstream1,CC_Rate_downstream2,CC_Rate_exon,CC_Rate_genome,CC_Rate_intron,CC_Rate_upstream1,CC_Rate_upstream2,CG_Rate_downstream1,CG_Rate_downstream2,CG_Rate_exon,CG_Rate_genome,CG_Rate_intron,CG_Rate_upstream1,CG_Rate_upstream2,CT_Rate_downstream1,CT_Rate_downstream2,CT_Rate_exon,CT_Rate_genome,CT_Rate_intron,CT_Rate_upstream1,CT_Rate_upstream2,GA_Rate_downstream1,GA_Rate_downstream2,GA_Rate_exon,GA_Rate_genome,GA_Rate_intron,GA_Rate_upstream1,GA_Rate_upstream2,GC_Rate_downstream1,GC_Rate_downstream2,GC_Rate_exon,GC_Rate_genome,GC_Rate_intron,GC_Rate_upstream1,GC_Rate_upstream2,GG_Rate_downstream1,GG_Rate_downstream2,GG_Rate_exon,GG_Rate_genome,GG_Rate_intron,GG_Rate_upstream1,GG_Rate_upstream2,GT_Rate_downstream1,GT_Rate_downstream2,GT_Rate_exon,GT_Rate_genome,GT_Rate_intron,GT_Rate_upstream1,GT_Rate_upstream2,TA_Rate_downstream1,TA_Rate_downstream2,TA_Rate_exon,TA_Rate_genome,TA_Rate_intron,TA_Rate_upstream1,TA_Rate_upstream2,TC_Rate_downstream1,TC_Rate_downstream2,TC_Rate_exon,TC_Rate_genome,TC_Rate_intron,TC_Rate_upstream1,TC_Rate_upstream2,TG_Rate_downstream1,TG_Rate_downstream2,TG_Rate_exon,TG_Rate_genome,TG_Rate_intron,TG_Rate_upstream1,TG_Rate_upstream2,TT_Rate_downstream1,TT_Rate_downstream2,TT_Rate_exon,TT_Rate_genome,TT_Rate_intron,TT_Rate_upstream1,TT_Rate_upstream2,log_lifespan
GCA_964017045.1_xgOmpGlab2.1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Omphiscola,Omphiscola glabra,517.0833333,0.1097643097643097,0.1220739112227805,0.1051615326424486,0.10574,0.1133757202705712,0.1291352596314907,0.1250157035175879,0.0551767676767676,0.0462154522613065,0.0574017940430154,0.059229,0.0527581665460416,0.0491520100502512,0.0519001256281407,0.0809238215488215,0.053125,0.079129040961102,0.055143,0.0525899294343614,0.0501465661641541,0.0605318257956448,0.0749789562289562,0.1043551088777219,0.075113869006998693,0.090234,0.0988897568477897,0.1080140284757119,0.0954616834170854,0.0803766835016835,0.061447864321608,0.0824573839841015,0.069869,0.0656474432134506,0.0587782663316582,0.0664886934673366,0.0417508417508417,0.0242933417085427,0.0427861801907603,0.041835,0.0361212211891771,0.0312447654941373,0.0317263400335008,0.0158880471380471,0.0088201423785594,0.0154726070756605,0.02271,0.0152069299075826,0.0145309882747068,0.0179281825795644,0.0546296296296296,0.0497539782244556,0.0588433412860893,0.055151,0.0553155620198196,0.051465661641541,0.0517954355108877,0.0793350168350168,0.0531721105527638,0.0781221620916277,0.054759,0.0498821296347845,0.0463515494137353,0.059982202680067,0.0417718855218855,0.026538944723618,0.0442718114473839,0.033895,0.0308977807315443,0.0276015494137353,0.0328622278056951,0.049074074074074,0.0322393216080402,0.0475842842255056,0.041879,0.0357875306201981,0.0319043132328308,0.0366938860971524,0.0501473063973064,0.0612332495812395,0.0508429745070966,0.059229,0.0569373886538247,0.0517483249581239,0.0517483249581239,0.0538825757575757,0.0893163735343383,0.0500917829162104,0.079978,0.0887077580447611,0.1022456030150753,0.0814803182579564,0.0525778619528619,0.0471471943048576,0.0543397184618558,0.054605,0.052514422809264,0.0479376046901172,0.0514708961474036,0.0750315656565656,0.0786850921273031,0.0804242292791911,0.07003,0.0699207006458078,0.0609872278056951,0.0665567420435511,0.0846906565656565,0.1415829145728643,0.077957287880952,0.105713,0.125447559431021,0.1387562814070351,0.1183574120603015,6.248204047786243
GCA_002072015.1_ASM207201v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,Radix auricularia,730,0.113864012563134,0.125194623621747,0.1074471649847304,0.115685,0.1235144397589129,0.1352622660772606,0.1280352850229268,0.0560566189890072,0.0455392795483672,0.0570771632321144,0.057345,0.0514912751852478,0.0493582993462724,0.0509684319767872,0.0809600611179491,0.0518890407041403,0.0786316155577813,0.053442,0.0513387837483714,0.0492407032248063,0.0597155595090595,0.0743495607147404,0.1065796023852647,0.0759418494729892,0.093662,0.1006922981137896,0.108600018173946,0.0967161207654266,0.0797186027757735,0.059928187855486,0.0810789212966452,0.066059,0.0618436874492392,0.0581566273432363,0.065725238533956,0.0402678154577479,0.0235295986781481,0.0417622054265712,0.037731,0.0325526007177598,0.028773632811456,0.0313509334858256,0.0153537625737447,0.0075995890396449,0.0147582979102097,0.022676,0.0167716419824444,0.0147155510180082,0.0161017038896125,0.0549424897075675,0.0500460741635156,0.05917031340951,0.05348,0.0533060255025898,0.0517369481668368,0.0520221113829145,0.0778511098849794,0.0508987109825977,0.0774274866487893,0.053061,0.0481375786850238,0.0451034578604989,0.0580582647647488,0.0404481982937905,0.0246417336595595,0.0431933571313762,0.031754,0.0296406740474628,0.0279985674654294,0.0319016001101333,0.0464751071686261,0.0280363932932964,0.0461591829358769,0.037645,0.0320506148908213,0.0282818672125977,0.033956010208512,0.0509528458045074,0.0596898732166121,0.0509430072892479,0.057316,0.0552904585522513,0.0503525211004858,0.0509790217195624,0.0563643308857858,0.0933028290595574,0.0521880003014862,0.085332,0.0935416484686737,0.1036075282898851,0.0835213012675922,0.0525550698187683,0.0472392573056676,0.0540205283092885,0.053116,0.0507891269237988,0.0472682955511249,0.0510690345331511,0.0730656593523195,0.0755616281656127,0.0799637853236119,0.066012,0.0649578209243155,0.0595570902443326,0.065513443678453,0.086774754891558,0.1503235783207821,0.0802371207697707,0.115684,0.1340813250492972,0.1419866261138223,0.124365939151338,6.593044534142437
GCA_964033795.1_LYST_v1,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Lymnaea,Lymnaea stagnalis,775.0625,0.1158414689612134,0.1234474138067435,0.1063226535599294,0.1088,0.1162642536319371,0.1335992286576852,0.1237351546755208,0.0549696963286546,0.0458326081338375,0.0568987855047402,0.058145,0.0517485436741848,0.0490308168114689,0.0509726746052209,0.080979025417006,0.0534063279589457,0.0790293694513714,0.054938,0.0526907600609032,0.049541883782317,0.0601179733007792,0.0745057804385306,0.1051354672658133,0.0752275334471261,0.090456,0.0982613297211718,0.1066918160791152,0.0941786858763542,0.079826110870186,0.061064434634473,0.0818637580058064,0.069262,0.0649320381286278,0.0603902022666083,0.0670742937124756,0.0414520376971325,0.0244088964837054,0.0427125366704607,0.041548,0.036147886140697597,0.031833676679013,0.0330714627742142,0.016035031678707,0.0086918455931604,0.0156034431114969,0.021998,0.0151816444919445,0.0144468622068609,0.0174381587324973,0.0537956273864802,0.0494401459892512,0.0584876525272105,0.054875,0.0546328742493188,0.0505271366024057,0.051904042769268,0.0795934125212866,0.0539917617337278,0.0782568420977336,0.054691,0.0498181216644812,0.0461488205944183,0.058939292686392,0.0420337835693811,0.0264078100030062,0.0441163190144553,0.033341,0.0307852467222925,0.0279769651051902,0.0336344932462653,0.0481050950361211,0.0312811506147054,0.047610574683456,0.041669,0.0360651748024021,0.0308589613222408,0.0390069615823787,0.0488878076642374,0.0599146637975137,0.0507748967951738,0.058109,0.0560318650843828,0.0509591725983803,0.0516672542529848,0.0532879218979723,0.0894711581567802,0.0500497582722568,0.079586,0.0879495209671077,0.0987096876168999,0.0792820572186294,0.0517436510370942,0.0467766860229004,0.0542351755666765,0.054651,0.0522147584742313,0.0482194321361018,0.0517988034286977,0.073627873031319,0.0780367399250011,0.0803285387162276,0.069204,0.0687615297873409,0.0612858866485071,0.0670742937124756,0.0853156764646774,0.1426928898804343,0.078482162575878,0.108729,0.1285144523989752,0.1397794508927865,0.1201043974258457,6.6529436712629915
GCA_021533235.1_Bstr_hk_v1,Mollusca,Gastropoda,Hygrophila,Planorbidae,Biomphalaria,Biomphalaria straminea,293.8,0.1131031048286693,0.1199970473167491,0.1102512064846224,0.114274,0.1161339200334542,0.1185581554210247,0.1212781900364989,0.0554693635196996,0.0460372530203489,0.055565307546571,0.055152,0.0511284397394623,0.0501932986501269,0.0500157114887239,0.0824474707425922,0.0512536600969464,0.0805277143417968,0.059134,0.0571634437181726,0.0576430929764032,0.0654033018297841,0.0763086824110785,0.1057109815211239,0.0775193932512955,0.091349,0.0981334969000746,0.1083066444245343,0.0965023808948297,0.078434752628857,0.0584975763391648,0.0791701218979661,0.064091,0.062261218763939,0.0567174374687529,0.0628846293297237,0.0364017698098029,0.021195344602741,0.0373277392454034,0.035703,0.0309479329155739,0.0276954147877179,0.0265113243576418,0.0124786914133578,0.0061169754681233,0.0122166025773503,0.021272,0.0128799960288109,0.0122166726892025,0.013458702956177,0.0566568982359363,0.0534288034251125,0.060118862839063,0.059106,0.0598942555883115,0.0620436691598315,0.0579004616760532,0.07921048095156,0.0489850151325016,0.0780797244000868,0.056211,0.0514548594461872,0.0522822110791559,0.0601387445311933,0.0383458790629968,0.0241185010211362,0.0413996518683325,0.03311,0.0294618339796986,0.0260718051272405,0.0300645379613739,0.0424639429983336,0.0250879653551831,0.0426162968164024,0.035686,0.0305078989764189,0.0262945564526108,0.0315148292282033,0.0516769139420406,0.0623016165940798,0.052123767466032,0.055132,0.0552692537854377,0.0511189541577772,0.0525102124676705,0.0591373134900113,0.095376590142959,0.0554779719817131,0.085331,0.092708505786141,0.1071780377093243,0.0888351743975248,0.0525388343005995,0.0479466548559336,0.0538211903751019,0.056207,0.0544430730313878,0.0547819759527569,0.0541877160329699,0.0746806106226895,0.078054181737654,0.0805674909356924,0.064047,0.0661438347334104,0.0594053034615556,0.0643735950303352,0.0906452910417744,0.1558918333702418,0.0832169579725697,0.114198,0.1314680365735186,0.1294927704819843,0.124420487781296,5.682899263739777
GCA_028476545.3_ASM2847654v3,Mollusca,Gastropoda,Hygrophila,Physidae,Physella,Physella acuta,326.547619,0.1139712537561999,0.1252814250463788,0.1075726964186887,0.106062,0.1067246204843416,0.1260747182952464,0.1225482249959474,0.0558904456753919,0.0477927270762414,0.0576070359331346,0.061723,0.0564784860629772,0.0524661007009914,0.0529349255236757,0.0802197603272872,0.0522640082131085,0.0798860461549745,0.053943,0.0539046535266179,0.0542253457593172,0.0634399596549053,0.0752326128670214,0.1027944381405234,0.0741458462523254,0.091977,0.0936663153873431,0.1054870402280703,0.0898804056122908,0.0775225371999565,0.0593694277840817,0.0807437005327625,0.066132,0.0639490401931267,0.0572431276670606,0.065096990327984,0.0438977589515223,0.0251931701518344,0.0423042814373253,0.042676,0.038513384240791,0.0322302716454805,0.0356576790763855,0.0140110785272075,0.0075872192503737,0.0139233395344495,0.023325,0.0148916674093181,0.0158106511011069,0.0185920642639721,0.0559990586872307,0.0516291133084778,0.0592523320864422,0.05397,0.0579714751218,0.0545862165405122,0.0535698204283064,0.0778212229825133,0.0488373768483997,0.0769113440419275,0.050649,0.0462625105607111,0.0462095035320227,0.0585499180490265,0.0401144057058035,0.0248869797013742,0.0440495955938735,0.031115,0.0289615364720795,0.0282471603980404,0.0337665027647196,0.048622424966510903,0.0300021613443561,0.047501050189034,0.04271,0.0371332989740192,0.0306559728625172,0.0390437852344158,0.0504416929148111,0.0619990634174456,0.0520835417041734,0.061848,0.0633016351003452,0.0523082197342186,0.0544613749752345,0.0582799319358459,0.0946758884025864,0.0530762203863362,0.090862,0.0938363462130904,0.1086627031025865,0.0824868067938257,0.0505593570109699,0.0459150591668017,0.0515851186546911,0.050589,0.05137247179119,0.0468771144772335,0.0505664523333513,0.0743003511820716,0.0756605608688604,0.080890393604182,0.066343,0.0697303998705397,0.0566792670714433,0.0651960519443093,0.0831161073096557,0.1461113812791556,0.0784674574756789,0.106075,0.1233021585917085,0.1322365868841514,0.1142090380216494,5.78857578494251
GCA_029721355.1_KUTeg,Mollusca,Bivalvia,Arcoida,Arcidae,Tegillarca,Tegillarca granosa,1821.616667,0.1349894088195648,0.130313121099062,0.1242819874995169,0.12905,0.1211719307559203,0.1305153228231827,0.1296065585196285,0.0567809813910333,0.0500148192056905,0.0574046305886774,0.055735,0.0527378355841248,0.0518722567766062,0.0540285062117753,0.0797752218896066,0.0547656822064925,0.0829897809422566,0.049385,0.0510513571108401,0.0486642926569875,0.0623355578400794,0.0944190606235666,0.1136371561072561,0.0931724692356126,0.108567,0.1077743582552254,0.1077283168213259,0.0989266609747172,0.0717661887505908,0.0643327870567314,0.0750377522467606,0.065747,0.0656995900746479,0.0624550514538266,0.0662995940129985,0.0260840642123137,0.0204897311621744,0.0291182908783146,0.027108,0.0268714206655464,0.0277471461759411,0.0268901047202523,0.0114577315617176,0.0063373897276753,0.0104918286180594,0.015232,0.0096672267560806,0.0153903822097468,0.0173938422400724,0.042320956532395,0.0431064541999372,0.0449147553131599,0.049329,0.0513493981334248,0.0490870814064481,0.0438091338363158,0.0834339933126761,0.0567706335646291,0.0825957785676346,0.050672,0.049633621391242,0.0511835905661446,0.0647836768831349,0.0261803476708156,0.0200713065309111,0.0287629310442805,0.023936,0.0233797180855459,0.0231792842230058,0.0258315763795717,0.038355828650456,0.0279472784964608,0.0397518088118631,0.027106,0.0288461239892723,0.0253324557924238,0.0337770730602359,0.0498835845456296,0.0593378430210258,0.0537805664390292,0.05567,0.058798420397605,0.0547969088476173,0.0563546549110487,0.0778933179279799,0.0973534642072596,0.0747536159189082,0.097268,0.09622978857668,0.0946436588225551,0.0842640832186231,0.0418745514066138,0.0436948638376512,0.0436736478331005,0.050637,0.0505992622846139,0.0517981597792781,0.0476860483351048,0.0685800815783484,0.0751115799016702,0.0735746395825393,0.065661,0.0710933262550051,0.0651007501231317,0.0677327455524385,0.0962046811266915,0.1367158896753722,0.0856955164802858,0.128899,0.1350966216842247,0.140505341521778,0.1202801833040023,7.507479664356333
GCA_030674155.1_MNHN-Sthae-1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,Stramonita haemastoma,2190,0.0747248394307217,0.0704425211205397,0.068621298721437,0.088555,0.0861272560081737,0.0992604217569447,0.0895509069219136,0.0655669675277518,0.0502523187956358,0.0652849690717153,0.068676,0.0637676867644986,0.0659042213284216,0.058261866070506,0.0901545803506587,0.0655230094067454,0.081398851708183,0.064882,0.0597469003379753,0.05950926587227,0.0722954376802337,0.0434975336936121,0.0599550806762331,0.045799220957739,0.068719,0.0725041499488651,0.0813724016088411,0.0672418489747226,0.0869856360052438,0.0638267880804037,0.0860427382939733,0.081236,0.0794398091781957,0.0806957861895275,0.0754093125052837,0.0671042827905573,0.0370302500634321,0.0685825323638513,0.043081,0.0410640323074746,0.0370963801075066,0.0422932772240956,0.0351601920229371,0.016511140556135,0.0380297967915993,0.020346,0.0170913597456248,0.0175591098748261,0.0266534534421702,0.0604645898763545,0.0562149361450198,0.0644022268041903,0.065359,0.0620499682321402,0.0543688681727624,0.0542603255713467,0.0888624810193437,0.0682905284128818,0.0826062622204885,0.063017,0.0569444065226525,0.0563940157125136,0.0707878150273814,0.0602759622367465,0.0359401576875005,0.0648545009760238,0.034784,0.0357714549999466,0.0347799120399954,0.0443785870616857,0.0640296522649463,0.0640476257600105,0.0709537412361783,0.042542,0.0439984776480151,0.0374393865353531,0.0518885204632769,0.0541455639494855,0.0971873737231353,0.0546024146594981,0.06837,0.0751866314869873,0.0690100740517986,0.0708488713965,0.0254175744371822,0.043514420230610897,0.0228059251147039,0.058024,0.0596344887295945,0.0696115099800774,0.051639598343024,0.0557583302681341,0.0500972625525076,0.0576778790279658,0.063482,0.0590421258751003,0.051967823177837,0.0536685484552738,0.0775353912608814,0.1193416217943296,0.0842497942556334,0.080943,0.0910641676841939,0.0831015299026425,0.0872636414018542,0.0503164228654424,0.1018249649948784,0.044087847796819,0.087985,0.096567084530561,0.1019292936886817,0.0835579894607313,7.691656822810547
GCA_028751875.1_ASM2875187v1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Rapana,Rapana venosa,4501.666667,0.0755370968568938,0.0720461389271678,0.0700482160752955,0.089708,0.0872764318576468,0.1021586844830841,0.0909216131418513,0.0620417371686407,0.0491348951156025,0.0641745099550777,0.066631,0.0608200429763824,0.0628013408231674,0.0560365278167487,0.0863149259088345,0.0673352728015107,0.0802766116994064,0.065016,0.0603738837619676,0.0611941897662743,0.069734459097518,0.0453981438753012,0.0624763946307354,0.047106159463456,0.066266,0.0724075115626113,0.079821835825693,0.0673519883682371,0.0846126236989181,0.0633440514469453,0.0853724131164544,0.078718,0.0768302214912202,0.0767707998510196,0.0750248705456215,0.0672614469568784,0.0371255040065329,0.0671450897393668,0.047161,0.0433080012745877,0.0399440813473538,0.0425834757544065,0.036025226888171,0.0177971724595518,0.0387060150955561,0.021227,0.0177433290337782,0.0187602997974479,0.0276968599341887,0.0626160077936727,0.0585821466850405,0.0643199290775171,0.065117,0.061969124445055,0.0597656110490359,0.0564956763512996,0.0857201456186227,0.0684581227989588,0.081655465306151,0.06279,0.05728650880398,0.0580411124546553,0.066749993622937,0.0617853663538942,0.0388812330934517,0.0653720276681781,0.035565,0.0369456939818521,0.0366022275623855,0.0465729663546157,0.0640721940214326,0.0632674934925738,0.0694998283003132,0.047189,0.0465577253629761,0.0404900025000127,0.0521694768257531,0.0543506127262472,0.0903026591129485,0.0544647174664134,0.066736,0.0727143902009862,0.0607809223516446,0.0691375660026018,0.025770394298313,0.046940233756954,0.0235684100609008,0.056405,0.0594848083038236,0.0687401466334012,0.0513685177154809,0.0585653489206788,0.0515490226101158,0.058230722330069797,0.062865,0.0587770048771938,0.0559288567798815,0.0565568961559064,0.0789417012767266,0.1126728933802888,0.0840303522997245,0.078849,0.0888298482486972,0.0755616100082143,0.0853608142234012,0.0509870276367738,0.1000867656816209,0.0460295323461185,0.089757,0.0986754738172409,0.1026382787667284,0.0862382980894319,8.412202977632653
GCA_034780015.1_ASM3478001v1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Urosalpinx cinerea,1825,0.0691715139129067,0.077140970757992,0.0664849860897518,0.085799,0.0866257896405347,0.0946646433990895,0.075053499066612,0.0616541138471652,0.050316273720529,0.0633018918568997,0.064236,0.0525844538432394,0.0608922610015174,0.0610481263943905,0.0753312086435809,0.0592826869422614,0.0727343347869884,0.059224,0.057086081449923,0.0566069802731411,0.061958748804808,0.0503065555730231,0.0770451302366196,0.0500705775358177,0.073686,0.0844422450920506,0.0853778452200303,0.0679961753858762,0.0802761143902473,0.0644367772027346,0.0798457715056225,0.077575,0.0699430144358274,0.0750834597875569,0.0761917770796339,0.0645267325034657,0.030967137350116,0.0662102547422735,0.043487,0.0328552319242872,0.0371107738998482,0.0487274051814415,0.0455045661774163,0.0189338274444657,0.0510558209888433,0.026299,0.0138899413133742,0.0200182094081942,0.0327550881027182,0.0613968644152577,0.0554810129278214,0.0625913797513523,0.062206,0.0565231846966311,0.055247344461305,0.0583435778354505,0.0772462877477812,0.0604434221455498,0.078263697883937,0.058872,0.0544401574255205,0.055793626707132,0.0658288940490825,0.0655700218662017,0.0354290460673439,0.0697249212910478,0.040241,0.0345547471217264,0.0373171471927162,0.0498656831944634,0.0691858055480127,0.0490703469426873,0.070388065922892,0.044078,0.0391522527468279,0.0376084977238239,0.0523152574784865,0.057109373883466,0.0864694481715758,0.0542894405269789,0.069113,0.0802189730227091,0.0720485584218512,0.0683239994536265,0.030584099126781,0.0619662215406896,0.0273310323267218,0.060685,0.0697342477828208,0.0720364188163884,0.04896416700815,0.0582669963270497,0.0532766809362554,0.0601472181082694,0.061583,0.053215393061215,0.0521274658573596,0.056549651686928,0.0795901159051607,0.1036887951781568,0.0793626232738503,0.082723,0.0982363083870069,0.0883641881638846,0.0897054136502299,0.0542796301324834,0.1160522224352011,0.0481979834087528,0.090192,0.1164979780563051,0.0997025796661608,0.0863725356281018,7.509335266016592
GCA_009936545.3_ASM993654v3,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Anentome,Anentome helena,1642.5,0.0670561032006815,0.0775067389929781,0.0681827613395858,0.082215,0.0702947845804988,0.096207533393463,0.0765889750258831,0.061011723662326,0.0508835568571333,0.0594472340955305,0.058666,0.0405895691609977,0.0569514237855946,0.0576248074543572,0.0739929414628209,0.0623980831308862,0.0715130514171888,0.066329,0.064625850340136,0.058497616286561,0.0677508143733744,0.0565088637377794,0.0731139139405637,0.056770552350915,0.070936,0.0780045351473922,0.0802302108834772,0.0680538370243175,0.0869741592633158,0.0703850377716396,0.0820330331576544,0.077036,0.0623582766439909,0.0742172400463857,0.0789879043458498,0.0611739888848322,0.0452261306532663,0.0578184006307839,0.048676,0.0419501133786848,0.0436369883606064,0.0455039014166308,0.0316822846943328,0.0246264434756564,0.0418724322529775,0.022252,0.0333333333333333,0.0292488081432805,0.0301507537688442,0.067096669506308,0.0617325035774901,0.062798273644022,0.068307,0.0571428571428571,0.0572520723274492,0.0611095679402035,0.0735872784065555,0.059170022296915,0.0733701290617089,0.060735,0.0580498866213151,0.0578963192028518,0.067271028509381,0.0639324976674374,0.0478218909115112,0.0694484790637838,0.046547,0.0560090702947845,0.0471159214877807,0.0558066715486982,0.0646221248630887,0.051282904589171,0.0664294310495082,0.04936,0.045578231292517,0.0455697289868144,0.054821847933133,0.0556975376252484,0.069286831508536,0.0559924471925965,0.061585,0.0700680272108843,0.0578963192028518,0.0622459028812403,0.0320473814449718,0.0565742620386701,0.0321928040834958,0.057941,0.0628117913832199,0.0633938925396211,0.0470190146713466,0.0592673725203845,0.0584046058105095,0.0577976511598954,0.06255,0.056235827664399,0.056736674827127,0.0571197697027852,0.0878666179870999,0.0892209391327498,0.0855293190023654,0.080106,0.0861678004535147,0.075419834213804,0.0880028282114088,0.0574824550728165,0.1023661353123232,0.0588040004979873,0.08676,0.1167800453514739,0.0997294163123308,0.0819423751925456,7.403974750358765
GCA_964194395.1_xbSteFlor3.1,Mollusca,Bivalvia,Lucinida,Lucinidae,Stewartia,Stewartia floridana,2190,0.1069229869536092,0.1095371594816186,0.0976826646439167,0.10875,0.1044317690194121,0.1045596403067971,0.1089129859825443,0.0609150549181809,0.052700343824385,0.0630155431577341,0.05602,0.0537201004108062,0.0547527109230362,0.0555408622057656,0.0853703920296866,0.0662628934144406,0.0882912400863558,0.055203,0.0572645010534967,0.0566728378735784,0.0681618619412853,0.0752480090165764,0.0890505157365776,0.072219354664967,0.090449,0.0896181441357051,0.0879978841576302,0.0804337476857974,0.0759285053535922,0.0735889976196773,0.0778612112262622,0.069957,0.0713513344504269,0.0675694260777572,0.0716582914572864,0.0371508468989569,0.0357048399894207,0.0422820569212608,0.038651,0.0393540361494216,0.0405078021687384,0.0385718064004231,0.0206275452157917,0.0158952658026977,0.0202720838064802,0.025867,0.0197098002631508,0.0252631578947368,0.0254588733139381,0.0524513817265468,0.0558317905316054,0.0559553678427641,0.055212,0.0573879407489461,0.0562020629463105,0.0518540068764877,0.0879647843145594,0.0648346998148638,0.088424095260750707,0.057228,0.0572152400326194,0.0589791060565987,0.069410208939434,0.0370019883252347,0.0387781010314731,0.0389454171697359,0.037804,0.0379407808509905,0.0379264744776514,0.0386564400952129,0.0495380067836978,0.0396826236445384,0.0521501443004681,0.03863,0.0404995782184611,0.0438772811425548,0.0452261306532663,0.0531425108188284,0.0573128801904258,0.0555738580514275,0.055971,0.056774826086901,0.0564665432425284,0.057360486643745,0.0594264691809588,0.0698175085956096,0.0561743993464961,0.074488,0.0720358201640928,0.0728061359428722,0.0632636868553292,0.0503141979181065,0.0538428987040465,0.0515154915417035,0.057212,0.0567882899151459,0.0562285109759322,0.0545834435334567,0.0723452668289934,0.0786828881248347,0.076277721174691,0.069933,0.0749565137490572,0.0716318434276646,0.0721079079608569,0.0756520537166796,0.0984765934937847,0.0633593508049856,0.108626,0.1109513247513658,0.1085585823856122,0.0987992594551706,7.691656822810547
GCA_963082655.1_idStoCalc2.1,Arthropoda (Mandibulata),Insecta,Diptera,Muscidae,Stomoxys,Stomoxys calcitrans,53,0.1281116605384387,0.1421332604444818,0.1151776048281917,0.108834,0.1079906984573513,0.1268001829758819,0.1350528794600618,0.0531042644013355,0.0498517693067849,0.0538159251903061,0.051428,0.0519647980895678,0.0574165698331659,0.0530739471415655,0.0634799881661806,0.0491789491390004,0.0594556350214387,0.052576,0.0529099074813705,0.0469743255393319,0.0554288177288114,0.0873483791893833,0.1096539181261958,0.0872995712252047,0.093697,0.0908216664279423,0.093648949203161,0.0909148251718845,0.0686150204978656,0.0596654822228296,0.0711604197389844,0.06364,0.0640700855976152,0.0675223067580143,0.0678286831647778,0.0401821562909429,0.0261874224679884,0.0436429661327582,0.044073,0.0424409771843832,0.0336244472603568,0.0361535712032968,0.0339694011242128,0.0203738357057252,0.0342900495264723,0.033017,0.0327151937773014,0.0299386399844365,0.0293728054498433,0.0435315498077004,0.0422036963057967,0.0474030568318401,0.052541,0.0530213880508877,0.0493403929775118,0.0441222850654948,0.0727991209162757,0.04982023086142,0.0693575197551806,0.058744,0.0566509085837136,0.0502710461698626,0.0581516368453144,0.0457715227589704,0.0297407539791005,0.0500958989353087,0.039093,0.0404589107033809,0.0379359479254846,0.0403271588065852,0.0459617091416254,0.0273333193162465,0.048549581880642,0.044141,0.0421804575073798,0.0290185026473665,0.0382245957822585,0.0505684459659355,0.0513656146843001,0.0502118300926596,0.051465,0.0538123367163901,0.0546771895325176,0.0527322806501124,0.0660475043320231,0.0988204621433527,0.0597267093452446,0.075316,0.0749748656556704,0.0802096861542991,0.0733636803263177,0.0458454841300029,0.0430026702550409,0.0486825617376034,0.058677,0.0573829586328555,0.0514908853824353,0.0480856163663505,0.0718059253624107,0.0611477891549799,0.0765145638516422,0.063709,0.0652967133035585,0.0660080235975792,0.0667721452450537,0.0828578673766958,0.1395208258867559,0.0846161059065219,0.109049,0.1133081338306311,0.1251229040585943,0.1103950715922709,3.970291913552122
