Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,AA_Rate_downstream1,AA_Rate_downstream2,AA_Rate_exon,AA_Rate_genome,AA_Rate_intron,AA_Rate_upstream1,AA_Rate_upstream2,AC_Rate_downstream1,AC_Rate_downstream2,AC_Rate_exon,AC_Rate_genome,AC_Rate_intron,AC_Rate_upstream1,AC_Rate_upstream2,AG_Rate_downstream1,AG_Rate_downstream2,AG_Rate_exon,AG_Rate_genome,AG_Rate_intron,AG_Rate_upstream1,AG_Rate_upstream2,AT_Rate_downstream1,AT_Rate_downstream2,AT_Rate_exon,AT_Rate_genome,AT_Rate_intron,AT_Rate_upstream1,AT_Rate_upstream2,CA_Rate_downstream1,CA_Rate_downstream2,CA_Rate_exon,CA_Rate_genome,CA_Rate_intron,CA_Rate_upstream1,CA_Rate_upstream2,CC_Rate_downstream1,CC_Rate_downstream2,CC_Rate_exon,CC_Rate_genome,CC_Rate_intron,CC_Rate_upstream1,CC_Rate_upstream2,CG_Rate_downstream1,CG_Rate_downstream2,CG_Rate_exon,CG_Rate_genome,CG_Rate_intron,CG_Rate_upstream1,CG_Rate_upstream2,CT_Rate_downstream1,CT_Rate_downstream2,CT_Rate_exon,CT_Rate_genome,CT_Rate_intron,CT_Rate_upstream1,CT_Rate_upstream2,GA_Rate_downstream1,GA_Rate_downstream2,GA_Rate_exon,GA_Rate_genome,GA_Rate_intron,GA_Rate_upstream1,GA_Rate_upstream2,GC_Rate_downstream1,GC_Rate_downstream2,GC_Rate_exon,GC_Rate_genome,GC_Rate_intron,GC_Rate_upstream1,GC_Rate_upstream2,GG_Rate_downstream1,GG_Rate_downstream2,GG_Rate_exon,GG_Rate_genome,GG_Rate_intron,GG_Rate_upstream1,GG_Rate_upstream2,GT_Rate_downstream1,GT_Rate_downstream2,GT_Rate_exon,GT_Rate_genome,GT_Rate_intron,GT_Rate_upstream1,GT_Rate_upstream2,TA_Rate_downstream1,TA_Rate_downstream2,TA_Rate_exon,TA_Rate_genome,TA_Rate_intron,TA_Rate_upstream1,TA_Rate_upstream2,TC_Rate_downstream1,TC_Rate_downstream2,TC_Rate_exon,TC_Rate_genome,TC_Rate_intron,TC_Rate_upstream1,TC_Rate_upstream2,TG_Rate_downstream1,TG_Rate_downstream2,TG_Rate_exon,TG_Rate_genome,TG_Rate_intron,TG_Rate_upstream1,TG_Rate_upstream2,TT_Rate_downstream1,TT_Rate_downstream2,TT_Rate_exon,TT_Rate_genome,TT_Rate_intron,TT_Rate_upstream1,TT_Rate_upstream2
GCA_011947565.3_Ppol_2.1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Pollicipedidae,Pollicipes,Pollicipes pollicipes,2190.0,0.0324414054195943,0.0382203464566463,0.0287550373576543,0.062954,0.0552404426704315,0.0588218574073788,0.0476583572398797,0.0613025290084534,0.053030825460313,0.0637216728210404,0.059842,0.0556744214642961,0.056902024815889,0.0563484444837891,0.0648513853997408,0.0558049708321863,0.061615412039347,0.057507,0.0548774196131096,0.0563489629207018,0.0607833970072784,0.0268195791579091,0.040653200768441,0.0252206324756548,0.057936,0.0550444684419096,0.0581387507266252,0.0479427460115028,0.0655371994018075,0.0584792802493236,0.0668325334247244,0.073053,0.0669655505106981,0.0720355222905122,0.0714832017896943,0.0853492752739096,0.0728125803656325,0.086264272852102,0.065029,0.0675705585135115,0.0667044291953516,0.0713564993992241,0.1072217508406305,0.0962853074938161,0.1168394491291326,0.066056,0.0694912598219384,0.0650324248094983,0.0778563135874942,0.0633773474341128,0.0555820038666095,0.0624822222862128,0.057599,0.0595551486722514,0.0585173668308884,0.0586683707861542,0.0715117300074127,0.0618089942211621,0.0680683385939368,0.059055,0.0575970526540072,0.0575041321730613,0.0633973023640969,0.1153243382634302,0.1030980021161524,0.1261289946454037,0.077787,0.0802340385289062,0.0804691124127562,0.0942876033606564,0.0821046910786874,0.0886643114009147,0.0866309074657769,0.064984,0.0680793919257027,0.0647113999674145,0.0741161032836575,0.0542477027079486,0.0668105906720309,0.0500071517352753,0.05985,0.0659844634124825,0.0620568143374747,0.0616341657514401,0.021544911574359,0.0293595357110436,0.0148484395973145,0.043177,0.0410337519936945,0.0417512499626121,0.0302086532015407,0.0554625732258953,0.0539822251326662,0.0558111769847035,0.059079,0.0601033751341707,0.0582730684122887,0.0573373501864111,0.0685810304956161,0.0793679200824275,0.0672099992326374,0.07313,0.0794469599186476,0.0787454616692065,0.0808696911099,0.0243225507104922,0.0460399051706335,0.0195637593590828,0.062963,0.0631016967242416,0.06398742206834,0.04605180043728
GCA_012070555.1_ASM1207055v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Brugia,Brugia pahangi,1956.135,0.1129047180790712,0.1272307177573295,0.1101143512272524,0.148449,0.1338062405276467,0.125704131985539,0.1155488004421528,0.0508020912970294,0.0394728547853451,0.0534112223762559,0.043162,0.0373410345663555,0.0418348175885864,0.0450928060466345,0.0617357895198165,0.0441997701599021,0.0606647796184634,0.04653,0.0466452548541165,0.0478809750166534,0.0573885668897631,0.0942284811801122,0.1157928594403345,0.0935047281663847,0.1202,0.1189417334449088,0.1145035020663161,0.1035786748503734,0.0658213177898217,0.0535865238059063,0.0688761384568889,0.058348,0.0517959176382812,0.0552246431643416,0.0596033714156891,0.0272092611800148,0.0189569591282239,0.0278800531158198,0.01975,0.015846335558772,0.0198701034128169,0.0209739806929809,0.0355507509613246,0.0166480520970888,0.0383021521995675,0.017033,0.014785831539386,0.0189873110727382,0.0285985321364823,0.0445885822713719,0.0507749425803834,0.0449215408897563,0.046617,0.0473044489697734,0.0492722622119607,0.0430985931425902,0.0768118270930419,0.0514028812444338,0.0773670588995326,0.054088,0.0506183110364454,0.0541599567981477,0.067880809417727,0.0416571305210225,0.0243247436927319,0.0447763175303002,0.02454,0.0224828144762529,0.02539402288146,0.0344640068003629,0.0409137169542118,0.01992189962356,0.0434018726822117,0.019829,0.0185378147330208,0.0228814600673897,0.0377478322631003,0.0540565546189843,0.0499837560268373,0.0558737362094225,0.043172,0.0490777040560973,0.0510903940552181,0.057142926402393,0.0684427433583789,0.0944356714418021,0.0604737148816774,0.097455,0.1005138235691245,0.0949017933942557,0.0784199175649917,0.052196397528231,0.0572450544779219,0.0534722852147841,0.054296,0.0540623491048321,0.0562109129948325,0.0518349910026091,0.0759207047171051,0.0648821463379942,0.0804632103035132,0.058237,0.0607477137968229,0.0638536957632435,0.0739668757034893,0.0971599329304616,0.1711411674002046,0.0864968382281688,0.148295,0.1774926721281634,0.1582300175264999,0.1246593152286597
GCA_012932295.1_ASM1293229v1,Mollusca,Bivalvia,Venerida,Veneridae,Cyclina,Cyclina sinensis,2555.0,0.1052834345463677,0.1171598658758725,0.1054266652409991,0.120655,0.1159076577829261,0.1197843775735498,0.1132689700100749,0.0608387998518586,0.0556434221574435,0.0640091826889293,0.05696,0.0528357733745453,0.0570799145644606,0.0586060694437079,0.0819644841179246,0.0606224828244428,0.0827164766600623,0.054734,0.0558967480263158,0.0583460063558786,0.0697505005895973,0.0769466386618571,0.0968134548455032,0.0749515946366354,0.096721,0.0974788524317573,0.0953703890828436,0.0854841957614643,0.0754810789969002,0.0664850856287617,0.079666454202489,0.067975,0.0656994021677471,0.0672184378584023,0.0713142907282979,0.0345177034026858,0.0251380919373188,0.0376648244485514,0.030558,0.0292732718131231,0.028083112713273,0.0305264965293296,0.0213812535196261,0.0158093582219539,0.0220108833538981,0.017772,0.0143451485078457,0.0214409858180036,0.0243248353041286,0.0510104815102303,0.0512544419816538,0.0518451275774882,0.054734,0.054348635440713,0.0510249675385369,0.0486356250615479,0.0852374193973892,0.0607531908626241,0.0843916153125379,0.05414,0.0527956841710298,0.0591232815634046,0.0721630205058669,0.0378569091213491,0.0292370833858875,0.0399088027874241,0.02941,0.028150430786311,0.0310196436059759,0.0361668093315456,0.0471522101984181,0.0307481188224468,0.0489744926525684,0.030509,0.0308897003289361,0.0320632733280451,0.0432770122691795,0.0576096220872715,0.0618975176365082,0.0574304676278421,0.056885,0.0607119734732814,0.0584749996210724,0.0595231331732456,0.0632302431649493,0.0856829076666105,0.0567984327255484,0.0863,0.0877162682417828,0.0844686424792979,0.0703364681731067,0.0474730986408535,0.0485851880956549,0.0493141333235365,0.054112,0.0534069723294203,0.0515726757845064,0.0495261758489822,0.0780684798766165,0.075416643711199,0.0782127987502117,0.067927,0.0714162047311664,0.068810091599428,0.0741989935182169,0.0759481429057019,0.1187531463461183,0.0666780480112775,0.120608,0.129127276393098,0.1161192005133205,0.0928974037517075
GCA_012934845.2_ASM1293484v2,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Pomphorhynchidae,Pomphorhynchus,Pomphorhynchus laevis,224.5,0.1085479804533108,0.1220709906759352,0.1046965784876019,0.120818,0.1232253337919767,0.1206184320172669,0.1143447750066341,0.0581755689452788,0.051187153534222,0.0603643970720397,0.049033,0.0475528306138621,0.0544087802142157,0.0575799155037551,0.0633469170345695,0.0482660116708159,0.0593393612842366,0.049705,0.0474312054257028,0.0495407479077482,0.0555543855067458,0.0868088158273449,0.1102846090255508,0.0885179906480698,0.11499,0.120088988223351,0.1098116873709994,0.0977527516037859,0.0678975355884059,0.0593254135110877,0.0710337942452484,0.057943,0.0559625004598313,0.0624869919552802,0.068846432497778,0.0340011942752379,0.0273626314923739,0.0353482560165327,0.027866,0.0254447122566943,0.0278818052175715,0.0311756287725298,0.0448786405603761,0.0321359983794353,0.0450790317816668,0.029705,0.0274994702438513,0.0334210061149439,0.0389702599333633,0.0507750468823806,0.0489604638284571,0.0523915747075599,0.049781,0.0484217894640799,0.0493405934725199,0.0494383063683884,0.0772394102440295,0.0570487422905496,0.0729770610915615,0.056765,0.0540378295715776,0.0584482847987623,0.0667492955136116,0.0471130571820871,0.0338718643210791,0.0469717336920156,0.031591,0.0292419820355492,0.0349334612762304,0.0427530569865252,0.0404255352612647,0.0289411482208431,0.0406339355765927,0.02791,0.0253352816784296,0.0287664187108512,0.035819552498452,0.0504479056407223,0.0500246205239437,0.0519548063752365,0.049124,0.0485900480565592,0.0488892492082204,0.0510657857603187,0.0673260869451246,0.093315223628933,0.0638005427746678,0.09902,0.105072694231507,0.0928251413108919,0.0751573247629598,0.0564019810918653,0.0552100043423093,0.0610437362039814,0.056806,0.0550889475183512,0.0559369181267352,0.0569533543661307,0.0675373656636956,0.0605400436558119,0.0680917133658506,0.058069,0.0569391839941319,0.059301532789576,0.0665215747640128,0.0790769584043056,0.1214550808986517,0.0777554866771373,0.120874,0.1300672024345441,0.1133889495081862,0.091317600155008
GCA_013357305.1_ASM1335730v1,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,Radopholus similis,166.0416667,0.0753909997423485,0.1053779569733958,0.0635248794109084,0.091896,0.1031277730049683,0.1006901633367408,0.0898359416067564,0.0604669520932807,0.0512501105640239,0.0631630639782281,0.04994,0.0471032735320959,0.0487903145992947,0.0522950573875465,0.0696338608791943,0.0464626883273874,0.0638027340014907,0.053683,0.051436935962426,0.0491842740578654,0.0524592165282771,0.0463355937220763,0.0864248262916334,0.042534004639235,0.069002,0.0795379448301266,0.0797707245342243,0.0700846930787069,0.0760740501159431,0.0711203083999174,0.0764862679850733,0.07,0.0715792572523331,0.0709139795588037,0.0732244588822836,0.0605798801646776,0.0502783756424998,0.0669800939072792,0.057932,0.0557732976351822,0.0583340942220769,0.0600935055206659,0.0730984502540881,0.0398497312065729,0.0823922888343305,0.053672,0.0400670376957245,0.0444369668058827,0.0542945986901641,0.0514020074883371,0.0507599433912197,0.0563860158169207,0.05351,0.0515677056433635,0.0538358051043609,0.0546323990880574,0.084811174397123,0.0610073856767992,0.076595536644291,0.062599,0.0570630186386135,0.0567039832046846,0.0611685404711545,0.0848999819095808,0.0464583886153453,0.0937145810955123,0.064788,0.0515623645892014,0.0549851195702074,0.066018050393893,0.0771978488846982,0.0435038721978162,0.0762302007016177,0.058168,0.0477343219528869,0.047075282013037,0.0533481649437858,0.0453850244220659,0.048005670705939,0.0471130589199859,0.04998,0.0493106795296863,0.0461277360867502,0.0480666260911101,0.0214903216257256,0.0516450698273235,0.0157351519003746,0.040025,0.0494358784337019,0.0501394820805912,0.04030788432055,0.0521530339825783,0.0644127576141757,0.0577679820509787,0.062455,0.0645484773315036,0.0654330265727889,0.0639385037338796,0.0709900941249993,0.0687622234670912,0.0728078000153706,0.070012,0.0664322039607305,0.0640940752200777,0.0689687665011049,0.0500907261932824,0.1146806910988589,0.0447663400984029,0.092339,0.113719830007455,0.109484973032613,0.0912635927620634
GCA_013365325.1_Dcau_362YU_v1,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dipetalonema,Dipetalonema caudispina,692.475,0.1096608946608946,0.1196276497695852,0.1070457108289269,0.140527,0.1233328030618878,0.1198955555349061,0.1114406330718672,0.0511525974025974,0.040442396313364,0.0540225467687944,0.044927,0.0390294378490244,0.0414181774254996,0.0446434769265617,0.0611399711399711,0.045152995391705,0.0604918487817664,0.047765,0.0488279460511236,0.0484077794400512,0.0561491416191412,0.0919678932178932,0.1124258064516129,0.0907564965184228,0.114439,0.113464629840531,0.1154194969196316,0.1046314935717339,0.0651966089466089,0.0546082949308755,0.068529086235098,0.060247,0.0541144118211289,0.0553630002694741,0.0595496012246404,0.0292712842712842,0.0216682027649769,0.0301160191155709,0.02299,0.0194424755211619,0.0215718706152373,0.0227683741729475,0.0388600288600288,0.0198718894009216,0.0420512834370967,0.021142,0.0184117056691855,0.0209780982558517,0.0310599058137538,0.0447240259740259,0.0528248847926267,0.0450715328320623,0.047797,0.049737191309451,0.0492069096889896,0.0424788007876863,0.0782575757575757,0.0538193548387096,0.0783794963535801,0.057792,0.0545739804071998,0.05788026055363,0.0686448944697548,0.0424007936507936,0.0258774193548387,0.0465688214213605,0.026452,0.0242690483800531,0.0247572409563544,0.0339835886494247,0.0425450937950937,0.0224562211981566,0.0452980467110802,0.022981,0.0222222006005526,0.025519202356505,0.039049113487485,0.054556277056277,0.0518875576036866,0.0562160735869954,0.045002,0.0517572174078872,0.0512985866545248,0.0578744889720254,0.0651461038961039,0.0895299539170507,0.0574669668064033,0.089091,0.092633589079846,0.0920170605015936,0.0771419333389353,0.0538924963924963,0.061036866359447,0.0546340473812602,0.057808,0.0589648225706878,0.0593149781168402,0.0545818064907403,0.0756746031746031,0.0665824884792626,0.0800782056780765,0.060339,0.0633608215023611,0.0645641487869017,0.0737177262314906,0.0955537518037518,0.1621880184331797,0.0832738175435047,0.140701,0.1658577189279176,0.1523876339240082,0.1222850211718113
GCA_013387265.2_ASM1338726v2,Arthropoda (Mandibulata),Insecta,Coleoptera,Coccinellidae,Cryptolaemus,Cryptolaemus montrouzieri,81.71,0.1274101208834466,0.1286865373458761,0.1247708194364997,0.117965,0.1179226113198578,0.1253406253624938,0.1296552179794678,0.053545767932828,0.050599953940193,0.0568542560346618,0.050452,0.0502966525794307,0.0526892526874461,0.0533345976988547,0.077812269497854,0.0583989867793143,0.0739969640049299,0.053103,0.0529792777774566,0.0576203574640929,0.0665103796804102,0.0878024474789514,0.1066196593618221,0.0872396929867916,0.10401,0.1039237221180673,0.1014554900346282,0.0950144546449271,0.0646992054483541,0.0608588371491118,0.0678027854943471,0.062773,0.0628224280225057,0.0633570305264979,0.0644512701169585,0.0319081851431454,0.0273285811083966,0.0352787607885577,0.031529,0.0313759528182853,0.0308561890653791,0.0305313377272411,0.0260517585999992,0.0233806995148984,0.0285220278944107,0.026992,0.0262204223064472,0.0277014229725541,0.0277730245239378,0.0490766537872099,0.048368501271398,0.0507009647529149,0.05314,0.0532037468735618,0.0506058044653536,0.0483187265842832,0.0896631850093825,0.0689749173692292,0.0852762321883416,0.063419,0.0625415084187067,0.0669605758826784,0.0774347829806894,0.0353463694837134,0.0274495534599162,0.0365613017707228,0.029009,0.0288341912868755,0.0301402340117633,0.0326726785821233,0.0441880973946808,0.032168663502689,0.0434940718433393,0.031528,0.0313362473023829,0.0330399470592597,0.0389581437973364,0.0468346919822515,0.0488229200063789,0.0473184658922414,0.050436,0.0510197116842025,0.0503101045693715,0.0500256200381971,0.0687522214196448,0.0855916225339405,0.0644570596533746,0.081373,0.0818357341442676,0.0814833866100241,0.0730042750765036,0.049341313245967,0.0546341085466609,0.0534569387393167,0.063444,0.0631157424698934,0.0588074356638795,0.0544993825523262,0.0688071597549463,0.0633709741934364,0.0673838279322687,0.062769,0.0631957076837757,0.0620803390945688,0.0663114560072097,0.0787605529376244,0.1147454839167377,0.0768858305872807,0.118059,0.1193763431942826,0.1075518045300083,0.0915046520095331
GCA_014155125.1_IMCB_Tgig_1.0,Arthropoda (Chelicerata),Merostomata,Xiphosura,Limulidae,Tachypleus,Tachypleus gigas,6570.0,0.1003143188729719,0.1123456541615795,0.1006275302405611,0.117542,0.1135296030713367,0.1120526340323992,0.1077572067706673,0.0547676274367617,0.0537677197551576,0.058667645534396,0.062006,0.0553573017521476,0.054599893003672,0.0543674210994269,0.0725416236663866,0.0576116075864074,0.0726990409871595,0.05555,0.0543604617931632,0.0578823533665427,0.0655636437308612,0.0748422574356576,0.0932520220088707,0.0743545993728643,0.097628,0.1004522037890569,0.0926480248227348,0.0851087387135112,0.0692152032058037,0.0637189892187914,0.0729004046806503,0.065404,0.0624895544838529,0.0633189444836781,0.0656102285235717,0.0407881089604203,0.03203897926778,0.0416465141845391,0.028043,0.0264702921849984,0.0325804206017129,0.0342408549922509,0.0264343519842674,0.0213625453324569,0.0255003461616698,0.018037,0.0127170009734168,0.0250283083152262,0.0266777300172531,0.0583330007344819,0.0545962395189862,0.059423420337733,0.055607,0.0564344763005477,0.0534165544212429,0.052908323450733,0.0777273149009641,0.0565398609490673,0.0762648711901746,0.050923,0.0491350664601607,0.0569207293570109,0.0673782569028726,0.0427785187101108,0.0344035057702188,0.0418818133623337,0.026152,0.0251353806775784,0.0363207725635899,0.0386639584685604,0.0495280292714633,0.0358820929020849,0.0492543959769877,0.028025,0.0276901621573127,0.0372689671522822,0.0449922638273601,0.0552914058357362,0.0600103277872444,0.05655243890577,0.062075,0.0637390537439676,0.0591908179950623,0.0604242184142846,0.05984939232894,0.0842203694829112,0.0559133469246263,0.098856,0.0985453277224942,0.084869161930536,0.0720026686246904,0.0546237892321942,0.051478677454843,0.0569333844470124,0.050892,0.0511483510251696,0.0508359104262795,0.0522458128530153,0.0774116483547242,0.0719800577189628,0.0775742876359811,0.065562,0.0709320499946739,0.0694969945860064,0.0746189015538157,0.0855534090691154,0.116791351084637,0.0798059600575403,0.117698,0.1318637138701221,0.1135695129420232,0.097439772057125
GCA_014673585.1_Sbal3.1,Arthropoda (Mandibulata),Crustacea,Thecostraca,Balanidae,Semibalanus,Semibalanus balanoides,2555.0,0.0317092510679526,0.0480451423697607,0.0284352417727915,0.075992,0.0666347416947958,0.0634544179682368,0.0445378517828754,0.0625659992514776,0.0586037061899818,0.0644471381832971,0.059797,0.0583927207307519,0.060625031197859,0.0603165663310733,0.068152372151251,0.0633027718967736,0.0649244022821907,0.057126,0.0554106128023081,0.0561339811315348,0.0601079564782857,0.0282995838367381,0.0496674685408323,0.0258598266485512,0.067691,0.0642963674215523,0.0617044545947485,0.0471857545854591,0.0672385827105115,0.0645278409404541,0.0681225593243354,0.070834,0.0672866898161844,0.0705477974626882,0.0703016962830508,0.0812663179760011,0.0623718618734653,0.0872867909125519,0.058689,0.0607998598531927,0.0648237899870955,0.0727642071928536,0.0965900228929389,0.0708935703462066,0.1039303688628908,0.052241,0.0531093351084594,0.0578206928168247,0.07342468779759,0.0657177809170879,0.0586286349205218,0.0660279905161464,0.057122,0.0615229019254721,0.0619904387234403,0.064859723066023,0.0740231422168311,0.0675798298079953,0.0702061161316326,0.059154,0.0583584290910311,0.0589876954742966,0.0634641829547105,0.1050358612431048,0.0794236477499149,0.1118552614444707,0.061249,0.0616781315445331,0.0681276545210811,0.085006052500029,0.0856266154430415,0.0778688072136623,0.0880454912390577,0.059018,0.059306135561357,0.0590392338869027,0.0695569626264719,0.057346657076583,0.069229043395578,0.0548266296451157,0.060079,0.0667236357427702,0.0633183637671263,0.0655541511425874,0.0232004046289942,0.0396543097323544,0.0163030351396265,0.054625,0.0524543503894326,0.0488823823144675,0.0337541647215762,0.0583988577287684,0.0557555987257857,0.061331040449003,0.05915,0.0618480244866224,0.0617030129608295,0.0633143215764854,0.071198107416052,0.0817911649017718,0.0692692668388917,0.071115,0.078240260989619,0.0765039079992482,0.0807912891842651,0.0236304434426655,0.0526566013949405,0.0191288406094465,0.076118,0.0739378028419173,0.0663371451936195,0.0450604317766629
GCA_015228065.1_NSTDA_Pmon_1,Arthropoda (Mandibulata),Crustacea,Decapoda,Penaeidae ,Penaeus,Penaeus monodon,730.0,0.0681587733108433,0.0867012256237226,0.0673696859834924,0.093629,0.0878279815416701,0.0922049714488661,0.0818852207149816,0.0574953944837885,0.053293164852348,0.0601815380611241,0.053946,0.0544374108636493,0.057362056757014,0.0553839466386869,0.072430696012703,0.0626704021427275,0.0732731772851231,0.053539,0.0561295139756308,0.0623590155746136,0.0672508806115566,0.0553213953139318,0.0842690167515683,0.0536066303434133,0.115061,0.1107148022561359,0.0903480410398923,0.0673938019935546,0.0721566032073341,0.0626722327747555,0.0750028988523014,0.062376,0.0634350866606968,0.0668998677808303,0.0678183317095106,0.0650587829470908,0.0463584970324091,0.0681661882249197,0.043904,0.0428342489015516,0.0511900230620471,0.0583620250318519,0.0511638433294638,0.0330943216014618,0.05325448601128,0.023198,0.022596553559104,0.0313570263239654,0.0477966349396687,0.0635148517653333,0.0584346312267731,0.061988515884416,0.054217,0.0575461449578204,0.0576333678249976,0.0561828299482874,0.0756432195180538,0.0654141300565902,0.0754071448513575,0.05598,0.057640861674293,0.0641837654426673,0.0706484673611631,0.0644451796381019,0.0418560380846245,0.0669774396993909,0.02923,0.0293046918653456,0.038781918012795,0.0562938619500861,0.067094890429398,0.0561640632677334,0.0699255057695625,0.043447,0.0418817878097957,0.0472057001602356,0.0637564640635539,0.0528038429737092,0.0576433307952464,0.0528369656387514,0.053907,0.0565290393938649,0.0545892341940886,0.0563823353069024,0.0421736140139704,0.0721432996939767,0.0357757310833804,0.104185,0.1002000172080307,0.0789666407861269,0.0514134377576257,0.0621222633259342,0.0589531674861211,0.0626744315411382,0.056605,0.0598235343865719,0.0598186529492394,0.0600990406954957,0.0697626094634712,0.0690154896007831,0.0698245089985513,0.06239,0.0647583353339978,0.0638776460257739,0.0686078468110619,0.0606540402668718,0.0913169890091579,0.0537351517717972,0.094386,0.0943399896118409,0.0832220726168459,0.0707248744660121
GCA_015471945.1_Wsci_v1.0,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Watasenia,Watasenia scintillans,395.4166667,0.0927621316202094,0.1113129793046738,0.0956158300067006,0.113599,0.1048352455825124,0.1112844210557005,0.0962788649344624,0.0653800191683809,0.0571220844862044,0.066605804921484,0.051467,0.0619480996623937,0.0565241475823262,0.0622356393904452,0.0728558882619732,0.0588531770032177,0.0699602820403603,0.055044,0.0684059390919542,0.0569989566695058,0.0649573224232929,0.065541426560639,0.0920010985016247,0.0677192832116278,0.103958,0.077574499119884,0.0946463192924511,0.0754453495056528,0.0746624480187994,0.0689841558602363,0.077678657906704,0.066095,0.0742057478975007,0.068516200777604,0.0738512016620554,0.0567923438759428,0.04017071223226,0.0586902974904341,0.033873,0.0473050904152356,0.0388041891489463,0.0521039591478604,0.0402676355120323,0.0245591309772695,0.0399672995640061,0.020728,0.0304320884978074,0.0236207108391834,0.0355150052275409,0.0585096784283531,0.0563188448588695,0.0582459863473339,0.055073,0.0575977860925227,0.057389424668831,0.0587373891878989,0.0819297907919589,0.0662910807065333,0.079443480490096,0.062942,0.0696781316317148,0.0643022701288856,0.0729273892887518,0.0474627960973497,0.0326415312985654,0.0471902361006044,0.027501,0.0402550234240623,0.0311104076902412,0.0431206570228902,0.0554639911135706,0.0402810386237616,0.0529331556568837,0.033923,0.0462906265365472,0.0364322262090451,0.0494495113678003,0.0515240466938552,0.0516644998245889,0.0505027665029724,0.05151,0.0540425928600021,0.050697323784395,0.0520300003697938,0.0504934454563317,0.0727320783111013,0.0469540382806094,0.081385,0.0640428304821719,0.0753592826217791,0.0557729868924874,0.0587392578869065,0.0602469406253522,0.0620157899682897,0.062947,0.0600324994013749,0.0619875758288854,0.0629066472132668,0.0681670536433959,0.0666228535960847,0.0675208914451381,0.066161,0.0651377203260176,0.0654767978708561,0.0680467822888897,0.0594480468703006,0.1001977937896559,0.0589562000667546,0.113794,0.0782160789782977,0.1068497458313636,0.0766212940769104
GCA_015501135.1_ASM1550113v1,Mollusca,Cephalopoda,Octopoda,Octopodidae,Hapalochlaena,Hapalochlaena maculosa,212.9166667,0.1034347543093888,0.1058486120639556,0.1082252420892539,0.101096,0.0962681705604856,0.104732948300856,0.1047738811345453,0.0572977294438782,0.057093235207673,0.0608040419068382,0.059177,0.0564948419391692,0.0582037790651506,0.0566422675452435,0.0689824754178922,0.0574331122225458,0.068838537769582,0.056259,0.0559463311380669,0.0588597508915326,0.0640712894676563,0.0795336104060269,0.0931072292909139,0.0792100470871092,0.097236,0.0932687847407852,0.0916527132767853,0.0854906946344317,0.0711522097441257,0.0710383013930952,0.075631575659014,0.071069,0.072048740586124,0.0702104959914954,0.0708979532887298,0.0389479452213658,0.0356493224488768,0.0415809431786407,0.036199,0.0392101157828142,0.0365826420969065,0.0369482485343508,0.026669937999307,0.0205860189243979,0.0269232264651361,0.022691,0.0170401271299864,0.0229366992213375,0.0261790276718601,0.0596164132954303,0.0576946000942577,0.0584338885916287,0.056263,0.0605109435125956,0.0571990143736836,0.0561298767962423,0.0810952247724442,0.0598978881278212,0.0796326297995683,0.056406,0.0534096564146101,0.0608252539704589,0.0703393829785081,0.0389994071011595,0.0341540161657104,0.0410233066263804,0.034446,0.0352595314325125,0.0355601864704956,0.038563061318546,0.0403004504001704,0.0365695842876877,0.0415046858654021,0.036199,0.0380447225408003,0.0374046674717382,0.0415076982800413,0.0516050307973982,0.0564680293408083,0.0520020633027557,0.059175,0.0603814616779317,0.0577733666593021,0.0572781104280256,0.0580634967115134,0.0765970643551978,0.0527853043050856,0.085205,0.0802561231067159,0.0776714467706907,0.0649838417531306,0.0590858485629088,0.0580636584689932,0.0587749876329326,0.056415,0.0578510033724007,0.0565729965166951,0.058005760486302,0.0769721134596734,0.0723323898026977,0.078162162324817,0.071062,0.0760569536983785,0.0723834654893081,0.07624539929222,0.0882433523573165,0.1074669378053672,0.0764673573958547,0.101103,0.1079524923666224,0.1014305734335632,0.0919435063901657
